"STATE","COUNTY","STNAME","CTYNAME","TOT_POP","TOT_MALE","TOT_FEMALE","WA_MALE","WA_FEMALE","BA_MALE","BA_FEMALE","IA_MALE","IA_FEMALE","AA_MALE","AA_FEMALE","H_MALE","H_FEMALE","white_alone_perc","black_alone_perc","american_indian_alone_perc","asian_alone_perc","hispanic_perc"
1,75,"Alabama","Lamar County",13805,6760,7045,5940,6143,673,753,18,25,7,8,145,118,0.875262586019558,0.103295907279971,0.00311481347337921,0.00108656283955089,0.0190510684534589
1,77,"Alabama","Lauderdale County",92729,44490,48239,38812,41821,4273,5016,219,195,359,399,1313,1339,0.869555371027402,0.100173624216804,0.00446462271781212,0.00817435753647726,0.0285994672648255
1,79,"Alabama","Lawrence County",32924,16034,16890,12596,13161,1686,1896,936,970,33,40,403,376,0.782316850929413,0.108796015064998,0.057890900255133,0.00221722755436763,0.0236605515733204
1,81,"Alabama","Lee County",164542,80840,83702,58022,58389,17413,20325,323,274,3614,3246,3217,2874,0.707485019022499,0.229351776446135,0.00362825296884686,0.0416914830256105,0.0370179042432935
1,83,"Alabama","Limestone County",98915,49444,49471,39932,40189,7118,6644,431,401,716,947,3133,3016,0.809998483546479,0.139129555679118,0.00841126219481373,0.0168124146994895,0.0621644846585452
1,85,"Alabama","Lowndes County",9726,4570,5156,1258,1269,3234,3809,16,18,24,23,85,96,0.25981904174378,0.724141476454863,0.00349578449516759,0.00483240797861402,0.0186099115772157
1,87,"Alabama","Macon County",18068,8218,9850,1579,1551,6442,8080,19,30,71,37,188,155,0.17323444764224,0.803741421297321,0.00271197697586894,0.00597741864069072,0.0189838388310826
1,89,"Alabama","Madison County",372909,182366,190543,128106,128722,43203,49506,1491,1507,4532,5446,9959,9393,0.688714941178679,0.248610250758228,0.00803949489017428,0.0267571981368109,0.0518946981703311
1,91,"Alabama","Marengo County",18863,8839,10024,4275,4518,4403,5335,25,23,25,32,275,253,0.466150665323649,0.516248740921381,0.00254466415734507,0.00302178868684727,0.0279913057307957
1,93,"Alabama","Marion County",29709,14626,15083,13657,14282,664,483,65,59,41,57,434,366,0.940422094314854,0.0386078292773234,0.00417381938133226,0.0032986637046013,0.0269278669763371
1,95,"Alabama","Marshall County",96774,47717,49057,44023,45791,1766,1312,572,502,287,396,7706,6566,0.928079856159712,0.0318060636121272,0.0110980221960444,0.00705768078202823,0.14747762828859
1,97,"Alabama","Mobile County",413210,196374,216836,118447,125398,68501,81208,1868,2012,3993,4566,6373,6070,0.590123665932577,0.362307301372184,0.00938989859877544,0.0207134386873503,0.0301130175939595
1,99,"Alabama","Monroe County",20733,9869,10864,5637,5840,3857,4639,137,141,51,45,165,182,0.553561954372257,0.409781507741282,0.013408575700574,0.00463029952250036,0.0167366034823711
1,101,"Alabama","Montgomery County",226486,106394,120092,39387,41035,61404,72952,372,393,3607,3817,4344,4000,0.355085965578446,0.593219889971124,0.00337769221938663,0.0327790680218645,0.0368411292530223
1,103,"Alabama","Morgan County",119679,58888,60791,48936,50178,7537,8128,686,606,356,463,5660,4806,0.828165342290627,0.130891802237652,0.0107955447488699,0.00684330584313037,0.0874505970136783
1,105,"Alabama","Perry County",8923,4152,4771,1305,1393,2764,3299,17,12,42,14,69,75,0.302364675557548,0.679479995517203,0.00325002801748291,0.00627591617169114,0.0161380701557772
1,107,"Alabama","Pickens County",19930,10014,9916,5985,5583,3798,4167,33,18,33,31,666,378,0.580431510286001,0.399648770697441,0.00255895634721525,0.00321123933768189,0.0523833416959358
1,109,"Alabama","Pike County",33114,15919,17195,9410,9626,5714,6815,113,119,332,288,424,378,0.574862595880896,0.378359606208854,0.00700610013891405,0.0187231986470979,0.024219363411246
1,111,"Alabama","Randolph County",22722,11078,11644,8724,8995,2060,2310,47,60,43,61,358,324,0.779816917524866,0.19232461931168,0.0047090925094622,0.00457706187835578,0.0300149634715254
1,113,"Alabama","Russell County",57961,27767,30194,14195,14751,12317,14047,211,199,183,329,1712,1666,0.499404772174393,0.454857576646366,0.00707372198547299,0.00883352599161505,0.0582805679681165
1,115,"Alabama","St. Clair County",89512,44352,45160,38585,39724,4535,4115,178,162,374,429,1093,1092,0.874843596389311,0.0966350880328894,0.00379837340244883,0.00897086424166592,0.0244101349539727
1,117,"Alabama","Shelby County",217702,105203,112499,87513,92176,13458,15539,439,425,2202,2722,6469,6166,0.825389752965062,0.133195836510459,0.00396872789409376,0.0226180742482844,0.0580380520160586
1,119,"Alabama","Sumter County",12427,5684,6743,1517,1670,4026,4847,5,15,93,145,78,71,0.256457713044178,0.714009817333226,0.00160939888951477,0.0191518467852257,0.011990021726885
1,121,"Alabama","Talladega County",79978,38479,41499,25080,26162,12244,14167,198,150,246,310,1112,801,0.640701192828028,0.330228312786016,0.00435119657905924,0.00695191177573833,0.0239190777463803
1,123,"Alabama","Tallapoosa County",40367,19562,20805,13968,14504,5102,5799,94,86,104,132,558,463,0.70532861000322,0.27004731587683,0.00445908786880373,0.00584635965020933,0.02529293730027
1,125,"Alabama","Tuscaloosa County",209355,100780,108575,66468,67973,30731,37134,433,343,1721,1669,4421,3887,0.642167610040362,0.324162308041365,0.00370662272217048,0.0161925915311313,0.039683790690454
1,127,"Alabama","Walker County",63521,30982,32539,28171,29589,1845,2089,204,163,174,190,923,758,0.909305583980101,0.0619322743659577,0.0057776168511201,0.00573038837549787,0.0264636891736591
1,129,"Alabama","Washington County",16326,8001,8325,5336,5440,1812,1992,594,710,153,34,138,126,0.660051451672179,0.233002572583609,0.0798725958593654,0.0114541222589734,0.0161705255420801
1,131,"Alabama","Wilcox County",10373,4922,5451,1418,1450,3433,3938,9,14,12,9,80,69,0.27648703364504,0.710594813458016,0.00221729490022173,0.00202448664802854,0.0143642147883929
1,133,"Alabama","Winston County",23629,11627,12002,11129,11533,132,104,107,96,30,55,413,368,0.959075712048754,0.00998772694570232,0.00859113800837953,0.00359727453552838,0.0330526048499725
4,1,"Arizona","Apache County",71887,35482,36405,8245,7768,204,200,26197,27718,174,171,2509,2227,0.22275237525561,0.0056199312810383,0.749996522319752,0.00479919874247082,0.0658811746212806
4,3,"Arizona","Cochise County",125922,63757,62165,55857,54608,3297,2379,1184,1032,1073,1771,22490,22498,0.877249408363908,0.0450755229427741,0.0175981957084544,0.022585410015724,0.357268785438605
4,5,"Arizona","Coconino County",143476,70721,72755,47024,47295,1150,1030,18952,20432,1313,1633,10374,10168,0.657385207282054,0.0151941788173632,0.274498870891299,0.0205330508238312,0.143173771223062
4,7,"Arizona","Gila County",54018,26789,27229,20982,21275,246,195,4819,4989,204,285,5184,5032,0.782276278277611,0.00816394535154948,0.181569106594098,0.0090525380428746,0.189122144470362
4,9,"Arizona","Graham County",38837,20809,18028,17077,14638,555,175,2589,2669,150,138,7288,5591,0.816618173391354,0.0187965084841775,0.135386358369596,0.0074156088266344,0.331616757216057
4,11,"Arizona","Greenlee County",9498,4916,4582,4438,4122,112,90,193,198,30,49,2325,2201,0.901242366814066,0.0212676352916403,0.0411665613813434,0.00831754053484944,0.476521372920615
4,12,"Arizona","La Paz County",21108,10820,10288,8430,7754,139,115,1839,1976,86,105,3087,2895,0.766723517149896,0.0120333522834944,0.180737161265871,0.00904870191396627,0.283399658897101
4,13,"Arizona","Maricopa County",4485414,2217230,2268184,1839169,1874727,143502,142817,61887,65119,98196,109515,705642,703213,0.827994026861289,0.0638333496083082,0.0283153349947184,0.0463080999880947,0.314096981906241
4,15,"Arizona","Mohave County",212181,107347,104834,98480,96121,1794,1009,3198,3234,1044,1566,18903,17016,0.91714621007536,0.0132104194060731,0.0303137415696976,0.0123008186406888,0.16928471446548
4,17,"Arizona","Navajo County",110924,55469,55455,28597,27289,725,384,24484,26164,299,393,6995,5747,0.503822436983881,0.00999783635642422,0.456600915942447,0.00623850564350366,0.114871443510872
4,19,"Arizona","Pima County",1047279,515596,531683,435968,452288,23690,20184,22474,23326,16392,18683,193953,201493,0.848156031009884,0.0418933254653249,0.0437323769501728,0.0334915528717753,0.377593745315241
4,21,"Arizona","Pinal County",462789,240960,221829,197681,184898,13533,11242,16910,13720,4289,4562,76954,65322,0.826681273755426,0.0535341159794204,0.0661856699273319,0.019125346540216,0.307431680528275
4,23,"Arizona","Santa Cruz County",46498,22415,24083,21429,22971,236,224,337,333,172,197,18496,20215,0.954879779775474,0.00989289861929545,0.0144092219020173,0.00793582519678266,0.832530431416405
4,25,"Arizona","Yavapai County",235099,114880,120219,107131,112147,1203,921,2505,2553,1256,1689,17794,16847,0.932704945576119,0.00903449185236858,0.0215143407670811,0.0125266377143246,0.14734643703291
4,27,"Arizona","Yuma County",213787,110106,103681,99824,95209,3597,2049,2601,2271,1534,1754,69995,68136,0.912277173074135,0.0264094636250099,0.0227890376870436,0.0153797939070196,0.646115058446023
5,1,"Arkansas","Arkansas County",17486,8437,9049,6173,6376,2009,2378,32,29,67,77,335,267,0.717659842159442,0.250886423424454,0.00348850508978611,0.0082351595562164,0.0344275420336269
5,3,"Arkansas","Ashley County",19657,9580,10077,7098,7223,2222,2631,91,61,27,26,625,494,0.728544538841125,0.246884061657425,0.00773261433586,0.00269624052500382,0.0569262858014956
5,5,"Arkansas","Baxter County",41932,20346,21586,19641,20837,118,78,169,164,68,137,555,547,0.965324811599733,0.00467423447486407,0.00794142898025374,0.0048888676905466,0.0262806448535725
5,7,"Arkansas","Benton County",279141,138868,140273,122143,124842,3059,2694,2591,2626,6331,5297,24376,23254,0.884803737179418,0.0206096560519594,0.018689479510355,0.0416563672122691,0.170630613202647
5,9,"Arkansas","Boone County",37432,18447,18985,17661,18263,113,65,164,163,90,128,480,508,0.95971361402009,0.00475528959179312,0.00873584099166489,0.00582389399444326,0.0263945287454584
5,11,"Arkansas","Bradley County",10763,5271,5492,3707,3699,1364,1580,85,82,19,32,954,762,0.688098113908762,0.273529685032054,0.0155161200408808,0.00473845582086779,0.159435101737434
5,13,"Arkansas","Calhoun County",5189,2622,2567,1994,1926,546,553,22,19,5,7,121,93,0.75544420890345,0.211794179996146,0.00790132973597996,0.00231258431296974,0.0412410869146271
5,15,"Arkansas","Carroll County",28380,14141,14239,13017,13128,134,104,170,218,278,292,2244,2062,0.921247357293869,0.0083861874559549,0.0136715997181113,0.0200845665961945,0.151726568005638
5,17,"Arkansas","Chicot County",10118,5097,5021,2231,2118,2732,2793,33,20,39,32,336,264,0.429828029254793,0.546056532911643,0.00523818936548725,0.00701719707452066,0.0593002569677802
5,19,"Arkansas","Clark County",22320,10598,11722,7783,8376,2516,2976,61,72,66,92,526,549,0.723969534050179,0.246057347670251,0.00595878136200717,0.00707885304659498,0.048163082437276
5,21,"Arkansas","Clay County",14551,7102,7449,6877,7215,76,48,43,41,20,16,178,142,0.96845577623531,0.00852175108239983,0.00577279912033537,0.00247405676585802,0.0219916156965157
5,23,"Arkansas","Cleburne County",24919,12241,12678,11819,12229,67,50,91,93,34,98,278,333,0.965046751474778,0.00469521248846262,0.00738392391347967,0.00529716280749629,0.0245194429953048
5,25,"Arkansas","Cleveland County",7956,3938,4018,3427,3437,434,484,20,21,4,10,115,82,0.862745098039216,0.115384615384615,0.00515334338863751,0.00175967823026647,0.0247611865258924
5,27,"Arkansas","Columbia County",23457,11328,12129,7140,7273,3837,4524,97,48,93,121,369,290,0.614443449716503,0.356439442383937,0.00618152363899902,0.00912307626721235,0.0280939591593128
5,29,"Arkansas","Conway County",20846,10260,10586,8669,9007,1170,1211,116,65,42,46,432,404,0.847932457066104,0.114218555118488,0.00868272090568934,0.00422143336851195,0.0401036170008635
5,31,"Arkansas","Craighead County",110332,53554,56778,42834,44848,8638,9871,267,321,762,650,3032,2761,0.794710510096799,0.167757314287786,0.00532936953920893,0.0127977377370119,0.0525051662255737
5,33,"Arkansas","Crawford County",63257,31224,32033,28391,28993,555,544,784,864,452,524,2594,2537,0.90715652022701,0.0173735713043616,0.0260524526929826,0.0154291224686596,0.0811135526502996
5,35,"Arkansas","Crittenden County",47955,22784,25171,10182,10432,12058,14089,89,108,130,180,696,635,0.429861328328641,0.54524032947555,0.0041080179334793,0.00646439370242936,0.0277551871546241
5,37,"Arkansas","Cross County",16419,7977,8442,5933,6214,1811,1994,38,33,69,61,187,141,0.739813630549973,0.231743711553688,0.00432425848102808,0.00791765637371338,0.0199768560813691
5,39,"Arkansas","Dallas County",7009,3466,3543,2009,1952,1357,1482,23,26,8,11,166,105,0.565130546440291,0.405050649165359,0.00699101155657012,0.00271080039948637,0.0386645741189899
5,41,"Arkansas","Desha County",11361,5359,6002,2719,2888,2489,2953,23,29,47,33,372,359,0.493530499075786,0.47900712965408,0.00457706187835578,0.00704163365900889,0.0643429275591937
5,43,"Arkansas","Drew County",18219,8873,9346,6229,6400,2408,2712,34,64,58,67,363,321,0.693177452110434,0.281025303254844,0.00537899994511225,0.00686096931774521,0.0375432241067018
5,45,"Arkansas","Faulkner County",126007,61487,64520,51757,53571,7224,8152,412,452,735,847,2791,2486,0.835890069599308,0.12202496686692,0.00685676192592475,0.0125548580634409,0.0418786257906307
5,47,"Arkansas","Franklin County",17715,8837,8878,8301,8418,109,55,136,144,101,89,302,272,0.943776460626588,0.00925769122212814,0.0158058142816822,0.0107253739768558,0.0324019192774485
5,49,"Arkansas","Fulton County",12477,6160,6317,5905,6077,46,42,53,48,16,26,106,109,0.960327001683097,0.00705297747856055,0.00809489460607518,0.00336619379658572,0.017231706339665
5,51,"Arkansas","Garland County",99386,47783,51603,41463,44973,4254,4445,385,398,340,515,3019,2881,0.869699957740527,0.0875274183486608,0.00787837321151873,0.00860282132292275,0.0593644980178295
5,53,"Arkansas","Grant County",18265,9015,9250,8512,8780,263,228,53,36,30,43,301,251,0.946728716123734,0.0268820147823707,0.00487270736381057,0.0039967150287435,0.0302217355598139
5,55,"Arkansas","Greene County",45325,22336,22989,21210,21958,427,398,140,121,91,94,704,639,0.952410369553227,0.0182018753447325,0.00575841147269719,0.00408163265306122,0.0296304467733039
5,57,"Arkansas","Hempstead County",21532,10429,11103,7019,7137,2997,3560,77,74,43,69,1498,1366,0.657440089169608,0.304523499907115,0.00701281813115363,0.00520156046814044,0.13301133197102
5,59,"Arkansas","Hot Spring County",33771,17646,16125,14927,13928,2161,1666,115,103,55,85,692,553,0.854431316810281,0.113322081075479,0.00645524266382399,0.00414556868318972,0.0368659500755086
5,61,"Arkansas","Howard County",13202,6373,6829,4834,5067,1292,1491,83,102,42,33,871,867,0.749962126950462,0.210801393728223,0.0140130283290411,0.00568095743069232,0.13164672019391
5,63,"Arkansas","Independence County",37825,18479,19346,17302,18176,495,435,150,165,155,183,1281,1233,0.937951090548579,0.0245869134170522,0.00832782551222736,0.0089358889623265,0.066463978849967
5,65,"Arkansas","Izard County",13629,7073,6556,6642,6310,254,40,56,58,20,45,197,149,0.950326509648544,0.0215716486902928,0.00836451683909311,0.00476924205737765,0.0253870423361949
5,67,"Arkansas","Jackson County",16719,8297,8422,6565,6682,1463,1441,63,57,37,51,292,211,0.792332077277349,0.173694598959268,0.0071774627669119,0.00526347269573539,0.0300855314313057
5,69,"Arkansas","Jefferson County",66824,33005,33819,13554,13057,18506,19848,147,137,309,273,860,613,0.39822518855501,0.573955465102358,0.00424997007063331,0.00870944570812882,0.0220429785705734
5,71,"Arkansas","Johnson County",26578,13157,13421,11987,12358,325,258,166,162,362,359,1920,1871,0.915983143953646,0.0219354353224471,0.0123410339378433,0.0271276996011739,0.14263676725111
5,73,"Arkansas","Lafayette County",6624,3238,3386,2030,2025,1130,1274,16,20,22,20,110,85,0.612167874396135,0.36292270531401,0.00543478260869565,0.00634057971014493,0.0294384057971014
5,75,"Arkansas","Lawrence County",16406,8036,8370,7727,8103,102,97,63,42,22,22,142,150,0.964890893575521,0.0121297086431793,0.00640009752529562,0.00268194562964769,0.0177983664512983
5,77,"Arkansas","Lee County",8857,4983,3874,2267,1546,2591,2226,32,22,28,23,135,71,0.430506943660382,0.543863610703398,0.0060968725302021,0.00575815738963532,0.0232584396522525
5,79,"Arkansas","Lincoln County",13024,7995,5029,4986,3812,2834,1077,44,28,32,15,360,182,0.675522113022113,0.300291769041769,0.00552825552825553,0.00360872235872236,0.0416154791154791
5,81,"Arkansas","Little River County",12259,5904,6355,4519,4731,1119,1315,93,111,20,37,229,228,0.754547679256057,0.198548005546945,0.0166408353046741,0.00464964515865894,0.0372787339913533
5,83,"Arkansas","Logan County",21466,10700,10766,9934,10062,173,145,120,130,278,212,356,295,0.931519612410323,0.0148141246622566,0.011646324420013,0.0228267958632256,0.030327028789714
5,85,"Arkansas","Lonoke County",73309,35960,37349,32383,33436,2253,2399,264,269,239,433,1825,1525,0.897829734411873,0.0634574199620783,0.00727059433357432,0.00916667803407494,0.0456969812710581
5,87,"Arkansas","Madison County",16576,8300,8276,7828,7776,84,67,151,134,53,72,517,460,0.941361003861004,0.00910955598455598,0.0171935328185328,0.00754102316602317,0.0589406370656371
5,89,"Arkansas","Marion County",16694,8180,8514,7853,8098,52,49,85,92,12,91,189,219,0.95549299149395,0.00605007787228945,0.0106026117167845,0.006169881394513,0.0244399185336049
5,91,"Arkansas","Miller County",43257,21294,21963,15381,15393,5165,5810,187,186,110,119,816,736,0.711422428739857,0.253716161546108,0.00862288184571283,0.0052939408650623,0.0358785861247891
5,93,"Arkansas","Mississippi County",40651,19795,20856,12541,12582,6726,7752,111,79,96,98,925,866,0.618016776955056,0.356153600157438,0.0046739317605963,0.00477233032397727,0.0440579567538314
5,95,"Arkansas","Monroe County",6701,3137,3564,1790,1970,1231,1461,25,19,25,29,107,67,0.561110282047456,0.4017310849127,0.00656618415161916,0.00805849873153261,0.025966273690494
5,97,"Arkansas","Montgomery County",8986,4457,4529,4204,4242,37,35,67,60,36,81,195,212,0.939906521255286,0.00801246383262853,0.0141330959269976,0.0130202537280214,0.0452926774983307
5,99,"Arkansas","Nevada County",8252,4088,4164,2737,2746,1227,1319,23,13,20,23,201,188,0.664444983034416,0.308531265147843,0.00436257876878332,0.00521085797382453,0.0471400872515754
5,101,"Arkansas","Newton County",7753,3917,3836,3737,3647,20,18,51,48,5,24,71,80,0.952405520443699,0.00490132851799303,0.0127692506126661,0.00374048755320521,0.0194763317425513
5,103,"Arkansas","Ouachita County",23382,11049,12333,6455,6766,4202,5185,62,49,62,57,316,282,0.565434949961509,0.401462663587375,0.00474724146779574,0.00508938499700624,0.0255752288084852
5,105,"Arkansas","Perry County",10455,5188,5267,4879,5002,123,89,57,46,10,28,195,129,0.945098039215686,0.0202773792443807,0.00985174557627929,0.00363462458153993,0.0309899569583931
5,107,"Arkansas","Phillips County",17782,8343,9439,3157,3144,4977,6097,44,28,37,43,195,159,0.354347092565516,0.622764593409065,0.00404903835339107,0.00449893150376785,0.0199077719041728
5,109,"Arkansas","Pike County",10718,5338,5380,4899,5017,205,166,75,52,44,41,370,336,0.925172606829632,0.0346146669154693,0.0118492256017914,0.00793058406419108,0.0658704982272812
5,111,"Arkansas","Poinsett County",23528,11379,12149,10136,10830,933,1025,54,47,38,43,422,360,0.89110846650799,0.083219993199592,0.00429275756545393,0.00344270656239374,0.0332369942196532
5,113,"Arkansas","Polk County",19964,9747,10217,9140,9584,73,51,216,204,59,132,689,625,0.937888198757764,0.0062111801242236,0.0210378681626928,0.00956722099779603,0.0658184732518533
5,115,"Arkansas","Pope County",64072,31778,32294,29199,29800,1139,998,304,347,336,450,3174,2978,0.920823448620302,0.0333531027593957,0.0101604444999376,0.0122674491197403,0.0960169808964915
5,117,"Arkansas","Prairie County",8062,4049,4013,3510,3464,447,473,14,21,4,7,101,60,0.865045894319028,0.114115604068469,0.00434135450260481,0.00136442570081866,0.0199702307119821
5,119,"Arkansas","Pulaski County",391911,186981,204930,109882,114114,67819,80526,850,901,4083,4772,13065,11428,0.571548132101421,0.378517061271564,0.00446785111925922,0.0225944155688409,0.0624963320753947
5,121,"Arkansas","Randolph County",17958,8899,9059,8349,8585,118,94,56,60,28,35,216,186,0.942978059917585,0.0118053235326874,0.00645951664996102,0.00350818576678917,0.0223855663214166
5,123,"Arkansas","St. Francis County",24994,13798,11196,6367,4629,6952,6255,149,56,79,81,1137,231,0.439945586940866,0.528406817636233,0.00820196847243338,0.00640153636872849,0.0547331359526286
5,125,"Arkansas","Saline County",122437,59792,62645,52792,54874,4849,5472,423,372,714,930,3215,3077,0.879358363893268,0.0842964136658036,0.00649313524506481,0.013427313638851,0.0513896942917582
5,127,"Arkansas","Scott County",10281,5210,5071,4759,4611,39,29,131,139,154,164,460,356,0.911389942612586,0.00661414259313296,0.0262620367668515,0.0309308433031806,0.0793697111175956
5,129,"Arkansas","Searcy County",7881,3950,3931,3743,3744,23,17,63,60,13,18,140,84,0.950006344372542,0.00507549803324451,0.0156071564522269,0.0039335109757645,0.0284227889861693
5,131,"Arkansas","Sebastian County",127827,62479,65348,51128,53465,4465,4479,1536,1545,2876,3183,9687,9176,0.818238713260892,0.0699695682445806,0.0241028890609965,0.0474000015646147,0.147566633027451
5,133,"Arkansas","Sevier County",17007,8514,8493,7476,7451,362,352,298,312,44,57,3060,2769,0.877697418709943,0.0419827130005292,0.0358675839360263,0.00593873111071912,0.342741224201799
5,135,"Arkansas","Sharp County",17442,8579,8863,8100,8480,87,91,115,74,72,37,225,225,0.95057906203417,0.0102052516913198,0.0108359133126935,0.00624928333906662,0.0257997936016512
5,137,"Arkansas","Stone County",12506,6205,6301,5978,6059,26,30,53,64,26,32,122,116,0.962498000959539,0.00447785063169679,0.00935550935550936,0.0046377738685431,0.0190308651847113
5,139,"Arkansas","Union County",38682,18841,19841,12278,12488,5999,6766,100,107,124,139,851,760,0.640246109301484,0.329998448890957,0.00535132619823174,0.00679902797166641,0.0416472778036296
5,141,"Arkansas","Van Buren County",16545,8239,8306,7895,7978,61,41,85,75,32,38,298,224,0.959383499546691,0.00616500453309157,0.00967059534602599,0.00423088546388637,0.0315503173164098
5,143,"Arkansas","Washington County",239187,119577,119610,102626,103809,4869,4105,1836,1922,3161,3136,21000,19999,0.863069481200901,0.0375187614711502,0.0157115562300627,0.0263266816340353,0.171409817423188
5,145,"Arkansas","White County",78753,38358,40395,35086,37119,1835,1805,267,287,348,337,1833,1668,0.916853961118941,0.0462204614427387,0.00703465264815309,0.00869808134293297,0.0444554493162165
5,147,"Arkansas","Woodruff County",6320,3060,3260,2195,2277,772,881,17,22,12,6,86,54,0.707594936708861,0.261550632911392,0.00617088607594937,0.00284810126582278,0.0221518987341772
5,149,"Arkansas","Yell County",21341,10689,10652,10012,10018,247,209,121,113,138,152,2297,2074,0.938568951782953,0.0213673211189729,0.0109648095215782,0.0135888665011012,0.204817018883839
6,1,"California","Alameda County",1671329,823247,848082,414416,409177,88167,96201,9048,8749,259991,280400,188611,184444,0.492777304767643,0.110312212616427,0.0106484121319022,0.323330116332571,0.223208596272786
6,3,"California","Alpine County",1129,609,520,424,343,0,4,146,144,11,7,75,64,0.679362267493357,0.00354295837023915,0.256864481842338,0.0159433126660762,0.12311780336581
6,5,"California","Amador County",39752,21638,18114,19053,16583,955,111,554,371,318,347,3617,2136,0.896458039847052,0.0268162608170658,0.0232692694707185,0.0167287180519219,0.144722278124371
6,7,"California","Butte County",219186,108473,110713,92754,94988,2316,1842,2730,2817,5461,5523,19162,18569,0.856541932422691,0.018970189701897,0.025307273274753,0.0501126896790853,0.172141468889436
6,9,"California","Calaveras County",45905,22847,23058,20794,20958,303,195,428,477,390,469,3026,2941,0.909530552227426,0.0108484914497331,0.0197146280361616,0.0187125585448208,0.129985840322405
6,11,"California","Colusa County",21547,10975,10572,10011,9619,164,118,312,282,152,185,6765,6253,0.911031698148234,0.0130876688170047,0.0275676428273077,0.0156402283380517,0.604167633545273
6,13,"California","Contra Costa County",1153526,564187,589339,372197,379086,52267,57797,5984,5725,99630,111488,150136,150284,0.651292645332658,0.0954152745581807,0.0101506164577131,0.183019715203645,0.260436262381602
6,15,"California","Del Norte County",27812,15186,12626,11674,10046,884,96,1415,1277,410,451,3605,1991,0.780957859916583,0.0352365885229397,0.096792751330361,0.0309578599165828,0.201208111606501
6,17,"California","El Dorado County",192843,96158,96685,85557,85379,1142,858,1340,1234,4128,5189,12790,12588,0.886399817468096,0.0103711309199712,0.0133476454940029,0.0483139133906857,0.131599280243514
6,19,"California","Fresno County",999101,498648,500453,382292,382910,29301,28675,14838,14887,54900,56453,271242,265938,0.765890535591497,0.0580281673224229,0.0297517468203915,0.111453196423585,0.537663359360065
6,21,"California","Glenn County",28393,14462,13931,12881,12411,226,151,464,451,442,448,6336,5743,0.890782939456908,0.0132779206142359,0.0322262529496707,0.0313457542351988,0.425421758884232
6,23,"California","Humboldt County",135558,67241,68317,56089,56741,1161,857,4159,4478,1852,2078,8207,8147,0.832337449652547,0.0148866167987135,0.0637144248218475,0.028991280485106,0.120642086782042
6,25,"California","Imperial County",181215,92878,88337,82621,80823,4317,1692,2216,2280,1967,1856,77122,76966,0.901934166597688,0.0331595066633557,0.024810308197445,0.0210964875976051,0.850304886460834
6,27,"California","Inyo County",18039,9036,9003,7263,7141,136,83,1169,1267,143,164,2169,2061,0.798492155884473,0.0121403625478131,0.135040745052387,0.0170186817451078,0.234491934142691
6,29,"California","Kern County",900202,461034,439168,379621,361338,30296,25986,11946,11772,23750,24529,254029,237516,0.823103036873946,0.0625215229470719,0.0263474198013335,0.0536312960868783,0.546038555790811
6,31,"California","Kings County",152940,84342,68598,67356,56291,7772,3645,2574,2331,3301,3413,45823,38691,0.808467372825945,0.0746501896168432,0.032071400549235,0.0438995684582189,0.552595789198378
6,33,"California","Lake County",64386,32194,32192,27976,28072,746,605,1454,1426,412,476,7297,6874,0.870499798092753,0.0209828223526854,0.0447302208554655,0.0137918180971019,0.22009443046625
6,35,"California","Lassen County",30573,19026,11547,14780,9960,2393,176,787,514,268,221,4269,1641,0.809210741503941,0.0840283910640107,0.0425538874170019,0.0159945049553528,0.193307820626043
6,37,"California","Los Angeles County",10039107,4949041,5090066,3552806,3545503,426817,472349,73361,70607,722516,822929,2434231,2447739,0.707065777862513,0.0895663329417646,0.0143407177550752,0.153942477154592,0.486295245184656
6,39,"California","Madera County",157327,75885,81442,65900,69283,2268,4287,3462,3520,1955,2063,46122,46361,0.859248571446732,0.0416648127784805,0.0443789050830436,0.0255391636527742,0.587839340990421
6,41,"California","Marin County",258826,126617,132209,107935,112886,4630,2725,1490,1062,7237,9851,21778,20382,0.853163901617303,0.028416774203519,0.00985990588271657,0.0660211879795693,0.162889354237982
6,43,"California","Mariposa County",17203,8764,8439,7801,7563,120,107,332,276,140,143,1058,1015,0.893100040690577,0.0131953729000756,0.0353426727896297,0.0164506190780678,0.120502237981747
6,45,"California","Mendocino County",86749,43021,43728,37022,37634,629,357,2764,2731,767,1213,11679,10700,0.86059781668953,0.011366125257928,0.0633436696676619,0.0228244705990847,0.257974155321675
6,47,"California","Merced County",277680,140185,137495,115016,113129,5682,5255,3590,3451,10903,10665,86220,83222,0.821611207144915,0.0393870642466148,0.0253565254969749,0.0776721405934889,0.610205992509363
6,49,"California","Modoc County",8841,4448,4393,3909,3889,95,32,213,235,55,52,661,630,0.882026920031671,0.0143648908494514,0.0506730007917656,0.0121027033141047,0.146024205406628
6,51,"California","Mono County",14444,7658,6786,6890,6129,82,36,204,210,215,155,2041,1834,0.901343118249792,0.00816948213791194,0.0286624203821656,0.0256161728053171,0.268277485461091
6,53,"California","Monterey County",434061,221129,212932,183308,176247,9038,5932,5841,5437,13386,15824,132888,124833,0.828351314676969,0.0344882401321473,0.0259825231937447,0.0672946889953255,0.593743736479435
6,55,"California","Napa County",137744,68535,69209,57493,57706,1860,1528,886,860,5757,6501,24432,23228,0.836326809153212,0.0245963526541991,0.0126756882332443,0.0889911720292717,0.346004181670345
